consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
270133,13,Not an Intersection,2,10,7,7,0,,,32,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,1,1
390738,93,Not an Intersection,2,1,2,5,0,,0.0,34,1,11,0.50,1,1,1,1,1,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,32,1
170707,183,Not an Intersection,2,1,0,4,0,,,54,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,58,1
480122,25,Not an Intersection,2,1,0,6,0,,,39,1,11,0.50,1,1,0,1,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,1,1
240114,21,Four-Way Intersection,2,2,2,5,0,,,28,1,11,0.50,1,1,1,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,0,2,58,24
210463,87,Not an Intersection,2,10,1,4,0,1.0,0.0,22,1,11,0.50,1,1,0,1,0,0,998,0,Disabling Damage,30,Towed Due to Disabling Damage,0,2,35,35
490055,37,Not an Intersection,2,1,23,5,0,,,24,1,11,0.50,1,1,0,1,0,0,70,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,34,1
170107,17,Not an Intersection,1,1,17,5,0,,,70,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,1,1
530282,63,Not an Intersection,1,1,18,7,0,,,34,1,11,0.50,1,1,0,0,0,0,998,0,Not Reported,31,Not Towed,0,1,38,1
210268,79,Not an Intersection,5,1,21,6,0,1.0,0.0,32,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,34,1
390630,65,Not an Intersection,2,1,22,4,0,1.0,0.0,20,1,11,0.50,1,1,0,1,1,0,52,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,34,1
210475,179,Not an Intersection,1,10,9,5,0,,0.0,65,1,11,1.00,1,1,0,0,0,0,998,0,Disabling Damage,1,Towed Due to Disabling Damage,0,1,35,35
60372,1,Not an Intersection,1,1,14,1,0,,,64,1,11,0.50,1,1,0,0,0,0,75,0,Disabling Damage,30,Towed Due to Disabling Damage,0,1,33,1
300123,3,Not an Intersection,2,1,23,1,0,,-23.0,36,1,11,0.50,1,1,1,1,1,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,1,1
210586,41,Not an Intersection,4,1,6,5,0,,0.0,36,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,32,32
210018,205,Not an Intersection,4,1,7,5,0,1.0,0.0,28,1,11,0.50,1,1,0,0,1,0,998,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,35,1
130733,145,Not an Intersection,4,1,6,5,0,,1.0,20,1,11,0.50,1,1,1,0,1,0,998,0,Disabling Damage,3,Towed Due to Disabling Damage,0,1,32,1
210035,211,Not an Intersection,1,3,16,1,0,,0.0,46,1,11,0.50,1,1,1,0,0,0,68,0,Disabling Damage,31,Towed Due to Disabling Damage,0,2,35,1
170783,113,Not an Intersection,1,1,6,1,0,,,58,1,11,0.50,1,1,1,0,1,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,1,1
210086,121,Not an Intersection,2,10,2,5,0,0.0,0.0,13,1,11,0.50,1,1,1,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,0,4,35,35
210533,11,Not an Intersection,4,1,6,5,0,,1.0,22,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,1,Towed Due to Disabling Damage,0,1,32,1
80502,89,Four-Way Intersection,1,1,15,6,0,,,57,1,11,0.50,1,1,0,0,0,0,55,0,Disabling Damage,30,Towed Due to Disabling Damage,6,1,12,1
390570,159,Not an Intersection,1,1,19,7,0,1.0,1.0,48,1,11,0.50,1,1,1,1,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,34,38
300173,63,Not an Intersection,5,10,20,5,0,2.0,1.0,36,1,11,0.50,1,1,0,1,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,31,1
290485,219,Not an Intersection,2,1,0,5,0,1.0,1.0,58,1,11,0.50,1,1,0,0,0,0,39,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,30,1
530123,15,Not an Intersection,1,1,18,6,0,0.0,0.0,32,1,11,0.50,1,1,0,1,0,0,55,1,Not Reported,14,Towed Due to Disabling Damage,0,1,1,1
390974,45,Not an Intersection,2,10,18,6,0,1.0,0.0,57,1,11,0.50,1,1,1,1,1,0,73,1,Disabling Damage,3,Towed Due to Disabling Damage,0,1,38,1
61091,47,Not an Intersection,2,1,1,2,0,,,19,1,11,0.50,1,1,1,1,0,0,999,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,1
170179,99,Not an Intersection,1,1,16,5,0,,,59,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,34,34
210418,199,Not an Intersection,2,1,20,3,0,,0.0,50,1,11,0.50,1,1,1,1,1,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,39,39
482585,219,Not an Intersection,2,10,21,4,0,,,44,1,11,0.50,1,1,0,0,1,0,998,0,Disabling Damage,15,Towed Due to Disabling Damage,0,1,1,1
240153,39,Not an Intersection,1,1,17,5,0,0.0,0.0,57,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,34,30
390710,163,Not an Intersection,1,1,17,7,0,1.0,0.0,36,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,31,Towed Due to Disabling Damage,0,1,59,1
490021,51,Not an Intersection,2,1,21,2,0,,0.0,25,1,11,0.50,1,1,1,0,0,0,80,1,Disabling Damage,31,Towed Due to Disabling Damage,0,1,1,1
170245,119,Four-Way Intersection,1,1,13,3,0,,,24,1,11,1.00,1,1,0,0,1,0,998,0,Disabling Damage,40,Towed Due to Disabling Damage,6,1,12,12
80427,1,Not an Intersection,1,1,8,1,0,,,56,1,11,0.50,1,1,0,0,0,0,70,0,Disabling Damage,14,Towed Due to Disabling Damage,1,1,12,1
80472,5,Not an Intersection,2,4,18,1,0,,,29,1,11,1.00,1,1,1,0,1,0,60,0,Disabling Damage,4,Towed Due to Disabling Damage,2,4,12,12
380047,89,Not an Intersection,1,1,18,4,0,0.0,0.0,26,1,11,0.50,1,1,1,0,1,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
170809,141,Not an Intersection,1,1,12,4,0,,,49,1,11,1.00,1,1,1,0,0,0,62,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
240137,37,Not an Intersection,2,1,3,5,0,,0.0,32,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,34,1
210629,13,Not an Intersection,1,10,16,7,0,,1.0,70,1,11,0.50,1,1,0,1,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,38,1
210442,51,Not an Intersection,1,1,15,7,0,,3.0,52,1,11,0.50,1,1,0,1,0,0,998,1,Disabling Damage,30,Towed Due to Disabling Damage,0,1,42,1
210523,37,Not an Intersection,2,1,2,3,0,,0.0,48,1,11,0.50,1,1,1,0,0,0,65,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,35,42
220068,109,Not an Intersection,1,10,13,5,0,,0.0,53,1,11,0.50,1,1,0,0,1,0,55,0,Minor Damage,31,Towed Not Due to Disabling Damage,0,1,34,1
210449,11,Not an Intersection,2,5,0,5,0,,0.0,59,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,35,1
240375,45,Not an Intersection,4,1,7,7,0,,0.0,24,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,34,30
210567,107,Not an Intersection,1,1,11,6,0,,0.0,50,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,35,1
210480,237,Not an Intersection,2,10,22,7,0,,0.0,65,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,30,Towed Due to Disabling Damage,0,2,1,1
470849,183,T-Intersection,1,1,15,3,0,,,35,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
240394,45,Not an Intersection,5,1,16,6,0,1.0,0.0,69,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,35,1
290411,139,Not an Intersection,1,10,6,1,0,,0.0,75,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,31,Towed Due to Disabling Damage,0,1,1,1
290405,99,Not an Intersection,1,10,18,2,0,,0.0,56,1,11,1.00,1,1,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,34,1
470246,179,T-Intersection,2,1,21,3,0,,,50,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
210132,121,Not an Intersection,1,10,17,6,0,0.0,0.0,21,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
490089,3,Not an Intersection,1,10,15,3,0,,0.0,35,1,11,0.50,1,1,0,0,0,0,55,0,No Damage,80,Towed Not Due to Disabling Damage,6,1,12,12
210642,111,T-Intersection,1,1,14,5,0,,,28,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
210269,157,Not an Intersection,1,1,8,2,0,,0.0,57,1,11,0.50,1,1,0,0,0,0,55,0,Disabling Damage,80,Not Towed,6,1,12,12
482875,363,Four-Way Intersection,1,1,9,4,0,,,52,1,11,0.50,1,1,0,0,1,0,998,0,Not Reported,80,Towed Due to Disabling Damage,6,1,12,12
380078,17,Not an Intersection,2,1,21,1,14,,0.0,59,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
530275,41,Not an Intersection,1,1,19,7,0,,,52,1,11,0.50,1,1,0,0,0,0,998,1,Not Reported,80,Not Towed,0,1,38,38
300079,47,Not an Intersection,1,1,8,6,0,,,57,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,59,59
210482,79,Not an Intersection,1,1,16,4,0,,,51,1,11,0.50,1,1,0,1,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,11,1
550481,109,Not an Intersection,2,1,0,3,0,,1.0,39,1,11,0.50,1,1,0,1,0,0,999,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,34,34
390512,33,Not an Intersection,1,1,16,7,0,0.0,0.0,26,1,11,0.50,1,1,0,1,0,0,999,1,Disabling Damage,80,Towed Due to Disabling Damage,0,1,34,38
210484,237,Not an Intersection,2,1,1,3,0,,0.0,44,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,80,Towed Due to Disabling Damage,0,1,31,35
240180,43,Not an Intersection,2,10,23,4,0,,-23.0,36,1,11,0.50,1,1,0,1,0,0,998,1,Disabling Damage,80,Towed Due to Disabling Damage,0,1,1,42
390556,43,Not an Intersection,1,1,15,7,0,,0.0,51,1,11,0.50,1,1,0,0,0,0,998,0,Functional Damage,80,Not Towed,0,1,5,5
210333,89,Not an Intersection,1,1,18,7,0,1.0,0.0,33,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,24,24
270303,141,Not an Intersection,5,1,19,5,0,,0.0,44,1,11,0.50,1,1,0,0,0,0,999,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,11,0
210425,3,Not an Intersection,1,1,6,5,0,,1.0,38,1,11,0.50,1,1,0,0,0,0,48,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,34,32
420948,107,Not an Intersection,1,1,17,3,0,,,26,1,11,0.50,1,1,0,0,1,0,55,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,24,24
390469,95,T-Intersection,1,1,12,5,0,,0.0,60,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,11,1,12,12
270149,157,T-Intersection,1,1,9,3,0,0.0,0.0,45,1,11,0.50,1,1,0,0,1,0,999,0,Disabling Damage,80,Towed Due to Disabling Damage,6,2,12,12
270114,43,T-Intersection,1,2,10,5,0,1.0,0.0,30,1,11,0.50,1,1,0,0,0,0,55,1,Disabling Damage,80,Towed Due to Disabling Damage,6,2,12,12
390516,83,Not an Intersection,1,1,14,5,0,1.0,0.0,52,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
390414,3,Four-Way Intersection,1,10,18,5,0,0.0,0.0,57,1,11,0.50,1,1,0,1,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
390495,127,Four-Way Intersection,5,1,21,6,0,1.0,1.0,56,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
380049,67,Not an Intersection,2,1,22,7,0,1.0,0.0,50,1,11,0.50,1,1,0,1,1,0,998,0,Minor Damage,80,Towed Not Due to Disabling Damage,0,1,11,11
240294,37,Not an Intersection,5,1,18,7,0,,,62,1,11,0.50,1,1,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,0,1,34,34
62599,65,Not an Intersection,5,1,16,5,0,,,33,1,11,0.50,1,1,0,0,1,0,999,1,Disabling Damage,80,Towed Due to Disabling Damage,0,1,33,33
390912,85,Not an Intersection,1,1,16,7,0,0.0,0.0,26,1,11,0.50,1,1,0,0,0,0,998,0,Functional Damage,80,Towed Not Due to Disabling Damage,0,1,30,30
530481,67,Not an Intersection,3,2,23,5,0,,,22,1,11,0.50,1,1,1,1,0,0,998,0,Not Reported,4,Not Towed,0,2,30,30
470133,179,Not an Intersection,1,2,10,4,0,,,85,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,21,Towed Due to Disabling Damage,0,2,42,42
410056,47,Four-Way Intersection,2,1,22,4,0,,1.0,20,1,11,0.50,0,1,1,1,1,0,35,0,Unknown,4,Towed Not Due to Disabling Damage,6,1,12,12
130479,253,Four-Way Intersection,1,1,14,3,0,,,45,1,11,1.00,0,1,1,0,0,0,998,0,Functional Damage,66,Towed Not Due to Disabling Damage,6,1,12,12
390173,91,Not an Intersection,1,4,16,4,0,1.0,1.0,31,1,11,1.00,0,1,1,0,1,0,40,0,Disabling Damage,4,Towed Due to Disabling Damage,6,3,12,12
391063,89,Four-Way Intersection,5,10,17,5,0,1.0,0.0,37,1,11,0.50,0,1,1,0,1,0,998,0,Disabling Damage,2,Unknown,6,1,12,12
540182,51,Not an Intersection,1,1,15,3,0,,,33,1,11,1.00,0,1,1,0,1,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
210186,181,Not an Intersection,1,1,7,3,0,1.0,1.0,37,1,11,1.00,0,1,0,0,0,0,998,0,Disabling Damage,63,Towed Due to Disabling Damage,1,1,12,12
170433,145,Not an Intersection,1,1,10,3,0,,,47,1,11,0.50,0,1,0,0,1,0,38,1,Not Reported,66,Towed Due to Disabling Damage,1,1,12,12
220418,47,Not an Intersection,4,1,6,1,19,2.0,1.0,57,1,11,1.00,0,1,0,0,1,0,55,0,Disabling Damage,62,Towed Due to Disabling Damage,1,1,12,12
170180,7,Not an Intersection,3,1,21,1,0,,,31,1,11,1.00,0,1,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
220494,29,Not an Intersection,1,1,16,3,0,3.0,0.0,28,1,11,1.00,0,1,0,0,1,0,68,1,Disabling Damage,66,Towed Due to Disabling Damage,2,1,12,12
410193,5,Not an Intersection,1,10,10,4,0,,0.0,61,1,11,1.00,0,1,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,2,1,12,12
390852,93,Not an Intersection,1,10,16,4,0,1.0,0.0,39,1,11,1.00,0,1,1,0,0,0,57,0,Disabling Damage,14,Towed Due to Disabling Damage,2,1,12,12
390388,83,Not an Intersection,1,2,14,5,0,1.0,0.0,29,1,11,0.50,0,1,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,2,12,12
390229,111,Not an Intersection,1,1,14,3,0,3.0,2.0,51,1,11,1.00,0,1,0,0,0,0,0,0,Disabling Damage,62,Towed Due to Disabling Damage,2,1,12,12
410351,53,Not an Intersection,5,10,16,3,0,,0.0,27,1,11,1.00,0,1,0,0,0,0,998,0,Unknown,14,Towed Due to Disabling Damage,2,1,12,12
170065,89,Not an Intersection,1,10,15,3,0,,,17,1,11,1.00,0,1,1,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
210272,173,Four-Way Intersection,1,1,13,4,0,0.0,0.0,41,1,11,0.50,0,1,1,0,1,0,998,0,Disabling Damage,30,Towed Due to Disabling Damage,2,1,12,12
170799,61,Not an Intersection,5,1,17,4,0,,,28,1,11,0.50,0,1,1,0,1,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
130024,297,Not an Intersection,1,10,14,5,0,1.0,0.0,27,1,11,1.00,0,1,1,0,1,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
410370,19,Not an Intersection,1,1,15,3,0,,0.0,44,1,11,1.00,0,1,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,2,1,12,12
170324,37,Not an Intersection,1,1,14,4,0,,,26,1,11,0.50,0,1,1,0,1,0,55,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
410073,39,Not an Intersection,1,10,10,3,0,,0.0,36,1,11,0.50,0,1,1,0,1,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,1
170517,19,Not an Intersection,1,1,12,1,0,,,43,1,11,1.00,0,1,0,0,1,0,998,1,Unknown,31,Towed Not Due to Disabling Damage,7,1,12,12
170517,19,Not an Intersection,1,1,12,1,0,,,49,1,11,1.00,0,1,1,0,1,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,7,1,12,1
170486,99,Not an Intersection,2,1,22,4,0,,,55,1,11,0.50,0,1,1,1,1,0,80,1,Disabling Damage,31,Towed Due to Disabling Damage,8,1,12,12
410173,19,Not an Intersection,1,1,20,5,0,,0.0,55,1,11,1.00,0,1,0,1,0,0,998,0,Unknown,4,Towed Due to Disabling Damage,0,1,42,42
410154,33,Not an Intersection,2,1,0,5,0,1.0,0.0,29,1,11,1.00,0,1,1,1,0,0,998,0,Unknown,14,Towed Due to Disabling Damage,0,1,35,1
210228,57,Not an Intersection,4,1,4,6,0,1.0,1.0,42,1,11,1.00,0,1,1,1,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,42,42
170840,99,T-Intersection,2,1,23,4,0,,,47,1,11,1.00,0,1,1,1,1,0,998,1,Disabling Damage,6,Towed Due to Disabling Damage,0,1,35,1
190121,183,Not an Intersection,2,2,5,5,0,0.0,0.0,29,1,11,1.00,0,1,0,0,1,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,2,8,8
170260,83,Not an Intersection,1,1,15,3,0,,,21,1,11,0.50,0,1,0,0,1,0,51,0,Not Reported,30,Towed Due to Disabling Damage,0,1,24,9
410407,9,Not an Intersection,1,2,13,6,0,,,82,1,11,0.50,0,1,0,0,0,0,998,0,Unknown,14,Not Reported,0,8,3,3
410116,19,Not an Intersection,1,1,17,7,0,0.0,0.0,37,1,11,1.00,0,1,1,0,1,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,52,52
410230,19,Not an Intersection,1,10,16,5,0,,0.0,20,1,11,1.00,0,1,0,0,1,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,0,8,34,1
170688,27,Not an Intersection,1,1,11,1,23,,,44,1,11,0.50,0,1,1,0,1,0,62,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,14,12
170132,179,Not an Intersection,1,1,14,6,0,,,44,1,11,0.50,0,1,0,0,0,0,998,1,Disabling Damage,31,Towed Due to Disabling Damage,0,1,32,1
50188,29,Not an Intersection,2,1,4,1,0,,0.0,27,1,11,1.00,0,1,0,0,0,0,998,0,Disabling Damage,15,Towed Due to Disabling Damage,0,1,8,8
410179,43,Not an Intersection,2,1,4,5,0,,0.0,20,1,11,1.00,0,1,0,1,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,1,1
240273,33,Not Reported,2,10,21,2,0,,,60,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,6,1,12,12
290792,510,Four-Way Intersection,3,1,3,3,0,1.0,1.0,25,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
170202,91,Not an Intersection,1,1,5,3,0,,,45,1,11,0.50,1,1,1,0,1,0,58,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
290701,189,T-Intersection,1,1,11,3,0,0.0,0.0,22,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,6,1,12,1
210277,111,Not an Intersection,2,10,2,1,19,,,27,1,11,0.50,1,1,1,0,0,0,0,0,Disabling Damage,3,Towed Due to Disabling Damage,6,1,12,12
530065,61,Four-Way Intersection,1,1,12,7,0,,,59,1,11,1.00,1,1,1,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,6,1,12,12
80369,1,Four-Way Intersection,1,1,15,3,0,,0.0,66,1,11,1.00,1,1,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
80397,123,Four-Way Intersection,3,1,20,3,20,0.0,0.0,17,1,11,1.00,1,1,1,0,0,0,50,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
40111,13,Four-Way Intersection,1,1,12,4,0,,0.0,84,1,11,1.00,1,1,1,0,0,0,24,0,Disabling Damage,6,Towed Due to Disabling Damage,6,1,12,12
120063,101,Not an Intersection,1,10,9,3,0,,1.0,16,1,11,0.50,1,1,1,0,0,0,60,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
470294,11,T-Intersection,1,1,8,3,0,,,69,1,11,1.00,1,1,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,6,1,12,12
481260,41,Not an Intersection,1,1,10,3,0,,,59,1,11,0.50,1,1,1,0,1,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
240419,15,T-Intersection,2,1,6,7,0,,0.0,41,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
170620,93,Four-Way Intersection,1,2,7,4,0,,,55,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,2,12,12
410099,5,T-Intersection,3,1,3,3,0,,0.0,38,1,11,1.00,1,1,0,0,0,0,998,0,Disabling Damage,30,Not Reported,1,1,12,12
390290,93,Not an Intersection,1,10,16,1,0,,0.0,42,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,21,Towed Due to Disabling Damage,1,1,12,12
80187,77,T-Intersection,1,1,8,3,0,,0.0,43,1,11,0.50,1,1,0,0,1,0,50,0,Disabling Damage,14,Towed Due to Disabling Damage,1,1,12,12
410059,67,Four-Way Intersection,1,1,11,3,0,,0.0,45,1,11,0.50,1,1,0,0,1,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,58
290275,189,Not an Intersection,1,1,7,2,0,0.0,0.0,21,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
270155,163,Not an Intersection,2,1,22,4,0,,0.0,35,1,11,1.00,1,1,1,0,0,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
210283,193,Not an Intersection,1,10,19,4,0,,,40,1,11,0.50,1,1,1,1,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
240373,3,Not an Intersection,3,1,22,4,0,1.0,0.0,47,1,11,1.00,1,1,1,1,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
220520,19,Not an Intersection,2,10,6,5,0,,0.0,28,1,11,0.50,1,1,0,0,1,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,2,1,12,2
530321,63,Not an Intersection,3,1,21,3,0,,,33,1,11,0.50,1,1,1,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,2,1,12,12
240117,33,Not an Intersection,3,1,4,4,0,,,19,1,11,0.50,1,1,1,1,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
210440,113,Not an Intersection,1,1,12,3,0,1.0,0.0,50,1,11,1.00,1,1,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,2,1,12,12
390317,139,Not an Intersection,1,1,17,5,0,0.0,0.0,26,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
240049,5,Not an Intersection,1,1,14,3,0,0.0,0.0,39,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,2,1,12,12
240308,33,Not an Intersection,1,1,14,3,0,,,68,1,11,0.50,1,1,1,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,2,1,12,12
390238,49,Not an Intersection,2,1,4,4,0,1.0,0.0,28,1,11,1.00,1,1,1,0,0,0,50,0,Disabling Damage,6,Not Reported,2,1,12,12
240078,3,Not an Intersection,3,10,20,4,0,,,27,1,11,1.00,1,1,1,0,0,0,998,0,Disabling Damage,30,Towed Due to Disabling Damage,8,2,12,12
170327,163,Not an Intersection,1,2,8,3,0,,,58,1,11,0.50,1,1,1,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,8,2,12,12
240160,3,Not an Intersection,1,1,15,1,0,,,53,1,11,1.00,1,1,1,0,0,0,998,1,Disabling Damage,31,Towed Due to Disabling Damage,0,1,42,42
240246,3,Not an Intersection,3,1,2,2,0,,,41,1,11,0.67,1,1,1,1,1,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,59,42
170375,115,Not an Intersection,1,1,5,4,0,,,37,1,11,0.50,1,1,1,1,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,33,43
390539,89,Not an Intersection,3,1,4,1,0,,0.0,69,1,11,0.50,1,1,1,1,1,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,14,14
61202,57,Not an Intersection,2,5,23,7,0,,,19,1,11,1.00,1,1,1,0,0,0,25,1,Disabling Damage,3,Towed Due to Disabling Damage,0,2,42,42
170548,37,Not an Intersection,2,1,4,3,0,,,23,1,11,0.50,1,1,0,0,0,0,998,1,Disabling Damage,2,Towed Due to Disabling Damage,0,1,42,2
170967,119,Not an Intersection,3,1,3,3,0,,,22,1,11,0.50,1,1,1,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,0,1,30,21
240222,31,Not an Intersection,2,5,5,4,0,,,19,1,11,1.00,1,1,1,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,30,30
170104,179,Not an Intersection,3,1,2,1,20,,,22,1,11,0.50,1,1,0,1,1,0,95,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,1,1
